This is SkyBMS. SkyBMS is a product that elevates the monitoring and gives valuable insights about the battery operations using the power of the Cloud environment.
    This is a class project and not for commercial purposes. Any insights provided by this tool or by the SkyBMS AI may sometimes be wrong or need revision.


    


    This project Done by Sundeep Dayalan. You may contact him using contact@sundeepdayalan.in
    


    Not for commercial useTimestamp				Current Capacity			Charging Status		temperature			soc			voltage
Now							189						Charging		26.5				75.85546875		4.183750153
4/30/2024, 9:38:58 AM		189						Charging		26.5				75.85546875		4.183750153
4/30/2024, 9:38:56 AM		189						Charging		26.5				75.85546875		4.183750153
4/30/2024, 9:38:54 AM		189						Charging		26.5				75.85546875		4.183750153
4/30/2024, 9:38:53 AM		189						Charging		26.5				75.85546875		4.183750153
4/30/2024, 9:38:51 AM		189						Charging		26.5				75.69140625		4.183750153
4/30/2024, 9:38:49 AM		189						Charging		26.5				75.69140625		4.183750153
4/30/2024, 9:38:47 AM		189						Charging		26.5				75.69140625		4.183750153
4/30/2024, 9:38:46 AM		189						Charging		26.5				75.69140625		4.183750153
4/30/2024, 9:38:44 AM		189						Charging		26.5				75.69140625		4.183750153
4/30/2024, 9:38:42 AM		189						Charging		26.5				75.69140625		4.183750153
4/30/2024, 9:38:40 AM		189						Charging		26.5				75.69140625		4.183750153
4/30/2024, 9:38:39 AM		188						Charging		26.5				75.52734375		4.183750153
4/30/2024, 9:38:37 AM		188						Charging		26.5				75.52734375		4.183750153
4/30/2024, 9:38:35 AM		188						Charging		26.5				75.52734375		4.183750153
4/30/2024, 9:38:30 AM		188						Charging		26.5				75.52734375		4.183750153
4/30/2024, 9:38:28 AM		188						Charging		26.5				75.3671875		4.183750153
4/30/2024, 9:38:26 AM		188						Charging		26.5				75.3671875		4.183750153
4/30/2024, 9:38:25 AM		188						Charging		26.5				75.3671875		4.183750153
4/30/2024, 9:38:24 AM		188						Charging		26.5				75.3671875		4.183750153
4/30/2024, 9:38:21 AM		188						Charging		26.5				75.3671875		4.183750153
4/30/2024, 9:38:19 AM		188						Charging		26.5				75.3671875		4.183750153
4/30/2024, 9:38:18 AM		188						Charging		26.5				75.203125		4.183750153
4/30/2024, 9:38:15 AM		188						Charging		26.5				75.203125		4.183750153
4/30/2024, 9:38:13 AM		188						Charging		26.5				75.203125		4.183750153
4/30/2024, 9:38:12 AM		188						Charging		26.5				75.203125		4.182499886
4/30/2024, 9:38:10 AM		188						Charging		26.5				75.203125		4.182499886
4/30/2024, 9:38:08 AM		188						Charging		26.5				75.203125		4.182499886
4/30/2024, 9:38:06 AM		187						Charging		26.5				75.0390625		4.182499886
4/30/2024, 9:38:04 AM		187						Charging		26.5				75.0390625		4.182499886
4/30/2024, 9:38:03 AM		187						Charging		26.5				75.0390625		4.182499886
4/30/2024, 9:38:01 AM		187						Charging		26.5				75.0390625		4.182499886
4/30/2024, 9:37:59 AM		187						Charging		26				75.0390625		4.182499886
4/30/2024, 9:37:58 AM		187						Charging		26				75.0390625		4.182499886
4/30/2024, 9:37:56 AM		187						Charging		26.5				74.875		4.182499886
4/30/2024, 9:37:54 AM		187						Charging		26.5				74.875		4.182499886
4/30/2024, 9:37:53 AM		187						Charging		26.5				74.875		4.181250095
4/30/2024, 9:37:50 AM		187						Charging		26.5				74.875		4.181250095
4/30/2024, 9:37:49 AM		187						Charging		26				74.875		4.182499886
4/30/2024, 9:37:47 AM		187						Charging		26.5				74.875		4.182499886
4/30/2024, 9:37:45 AM		186						Charging		26.5				74.7109375		4.181250095
4/30/2024, 9:37:44 AM		186						Charging		26.5				74.7109375		4.181250095
4/30/2024, 9:37:42 AM		186						Charging		26.5				74.7109375		4.182499886
4/30/2024, 9:37:40 AM		186						Charging		26.5				74.7109375		4.181250095
4/30/2024, 9:37:35 AM		186						Charging		26.5				74.546875		4.181250095
4/30/2024, 9:37:33 AM		186						Charging		26				74.546875		4.181250095
4/30/2024, 9:37:31 AM		186						Charging		26.5				74.546875		4.181250095
4/30/2024, 9:37:29 AM		186						Charging		26.5				74.546875		4.181250095
4/30/2024, 9:37:28 AM		186						Charging		26.5				74.546875		4.181250095
4/30/2024, 9:37:26 AM		186						Charging		26.5				74.546875		4.181250095
4/30/2024, 9:37:24 AM		185						Charging		26.5				74.3828125		4.181250095
4/30/2024, 9:37:22 AM		185						Charging		26.5				74.3828125		4.181250095
4/30/2024, 9:37:21 AM		185						Charging		26.5				74.3828125		4.181250095
4/30/2024, 9:37:19 AM		185						Charging		26.5				74.3828125		4.181250095
4/30/2024, 9:37:18 AM		185						Charging		26				74.3828125		4.181250095
4/30/2024, 9:37:15 AM		185						Charging		26.5				74.3828125		4.181250095
4/30/2024, 9:37:15 AM		185						Charging		26.5				74.21875		4.181250095
4/30/2024, 9:37:12 AM		185						Charging		26				74.21875		4.181250095
4/30/2024, 9:37:10 AM		185						Charging		26				74.21875		4.181250095
4/30/2024, 9:37:09 AM		185						Charging		26				74.21875		4.181250095
4/30/2024, 9:37:07 AM		185						Charging		26				74.21875		4.181250095
4/30/2024, 9:37:05 AM		185						Charging		26				74.21875		4.181250095
4/30/2024, 9:37:03 AM		185						Charging		26				74.0546875		4.181250095
4/30/2024, 9:37:01 AM		185						Charging		26				74.0546875		4.181250095
4/30/2024, 9:36:56 AM		185						Charging		26				74.0546875		4.181250095
4/30/2024, 9:36:54 AM		185						Charging		26				74.0546875		4.181250095
4/30/2024, 9:36:54 AM		184						Charging		26				73.890625		4.181250095
4/30/2024, 9:36:51 AM		184						Charging		26				73.890625		4.181250095
4/30/2024, 9:36:49 AM		184						Charging		26				73.890625		4.181250095
4/30/2024, 9:36:47 AM		184						Charging		26				73.890625		4.181250095
4/30/2024, 9:36:45 AM		184						Charging		26				73.890625		4.179999828
4/30/2024, 9:36:43 AM		184						Charging		26				73.7265625		4.179999828
4/30/2024, 9:36:41 AM		184						Charging		26				73.7265625		4.179999828
4/30/2024, 9:36:40 AM		184						Charging		26				73.7265625		4.181250095
4/30/2024, 9:36:38 AM		184						Charging		26				73.7265625		4.179999828
4/30/2024, 9:36:36 AM		184						Charging		26.5				73.7265625		4.181250095
4/30/2024, 9:36:34 AM		184						Charging		26				73.7265625		4.179999828
4/30/2024, 9:36:33 AM		183						Charging		26				73.5625		4.179999828
4/30/2024, 9:36:31 AM		183						Charging		26				73.5625		4.179999828
4/30/2024, 9:36:29 AM		183						Charging		26				73.5625		4.179999828
4/30/2024, 9:36:27 AM		183						Charging		26				73.5625		4.179999828
4/30/2024, 9:36:26 AM		183						Charging		26				73.5625		4.179999828
4/30/2024, 9:36:24 AM		183						Charging		26				73.5625		4.179999828
4/30/2024, 9:36:22 AM		183						Charging		26				73.3984375		4.179999828
4/30/2024, 9:36:20 AM		183						Charging		26				73.3984375		4.179999828
